Author,Text,URL,Company,Category,Label
['George Swenson'],"Insiders in Senate Majority Leader Nancy Pelosi’s office tell the Army Times that there might be an open spot “as early as next week” following the bombshell allegations leveled at Pelosi this past week.

While the mainstream media continues to ignore Pelosi’s scandals, Breitbart reported on Thursday that “at least five men and one woman have complained about Pelosi making unwanted advances in the past, but it always got swept under the rug.”

According to the publication, two sources have confirmed that they were “incentivized” to transfer out of her office — one with a promotion and one with a lump sum cash payment of $15,000.

According to insiders, Pelosi “has determined that she has no choice but to step down, though she wholeheartedly denies the allegations.”

Three of Pelosi’s accusers, all male, are former interns and pages, while the others worked as a clerical aide and a member of the cleaning staff..

Pelosi has been attacking Roy Moore lately for his alleged consensual affair with a young woman, but was simply her covering up her own misdeeds with fake outrage.

It’s time for that old bat to retire anyway, but it’s good to see her go sooner rather than later. Now it’s time for a Republican to take her seat.",https://web.archive.org/web/20180624102227/http://nrtonline.info/breaking-nancy-pelosi-to-resign-after-new-revelations/,nrtonline.info,Politics,FALSE
,"974 SHARES Share Tweet

After Trump made it clear that Obama had illegally tapped the phones at Trump Tower, the FBI issued a warrant for his arrest. Since then, little has been heard from the former president other than a denial.

This morning, Obama was stopped at a checkpoint at Toronto International Airport, where he was trying to fly to an unknown destination under the alias “Bruce Wilekenmeyer.” The CRMP officer who stopped him recognized him beneath a fake mustache, took him into custody and turned him over to the US Embassy.

After a short transport back to Washington, Obama was brought before a special session of US District Court where he could be formally charged and ordered not to leave the country before being released into his attorney’s custody.

A court reporter who also moonlights for Breitbart took great personal risk to snap this photo since there are no photographs, video recording or any other recording devices allowed in federal courtrooms unless specifically ordered by a judge:

As you can see, he had also died the gray in his hair to help mask his appearance. It didn’t work. Share this and make sure everyone knows that the traitor was caught and will answer for his crimes!!!

Comments

comments",https://web.archive.org/web/20170923152241/http://usaconservativereport.com/2017/08/breaking-leaked-picture-obama-dragged-judge-handcuffs-wiretapping-trump/,ultraconservativereport,Politics,FALSE
,,,,,
,"NRA President Jim Porter Falsely Accused of Saying, “It’s Only A Matter Of Time Before We Can Own Colored People Again”

-- ADVERTISEMENT --

UI Notice: The comments were found not to be true. PHEEEEEWWWW, that would have been too much to handle.

Houston – It seems new National Rifle Association President (NRA) president Jim Porter may have found himself in a bit of hot water. Not long ago he made his feelings about the Civil War known when he referred to it as the “War of Northern Aggression.” In that same speech he referred to President Obama as a “fake president” and Attorney General Eric Holder as “rabidly un-American.” However none of those remarks that anyone could deem as racist compare to his remarks made at a recent press conference discussing his new leadership role at the NRA.

“I’m very proud to be taking the lead here at the NRA. We need to really buckle down and strap on our best arguments to defend what is our God-given rights. No more northern folk tryin’ take away what is rightfully ours. I will not stand by and let some liberal-elitists try to ruin what has made this country great, especially a liberal of, you know, a different breed.”

When asked to clarify Porter said,

-- ADVERTISEMENT --

“I don’t have to clarify. You know gall darn well what I mean. In fact, it’s only a matter of time before we can own colored people again. They sure as hell won’t be our leaders. It’s out-right embarrassing. The War of Northern Aggression made it all possible, and you be best to know it’s all gonna change back. I’ll be on the front lines making sure it happens. I don’t want my grandkids growing up taking orders from a colored man. It’s our God-given right to keep them as property and keep them in line.”

Several at the NRA, including vice president Wayne LaPierre, have since tried to distance themselves from Porter’s remarks. LaPierre said, “They brought him in over me to try and liven things up, calling me boring and rehearsed. Next time they’d be better off just making me president.”

It’s still unknown if the NRA and Porter will write an apology and retraction to his comments. Free Wood Post will keep you up to date as this story unfolds.

Source: http://www.freewoodpost.com/2013/05/05/nra-president-jim-porter-its-only-a-matter-of-time-before-we-can-own-colored-people-again/",https://urbanintellectuals.com/2013/05/07/nra-president-jim-porter-its-only-a-matter-of-time-before-we-can-own-colored-people-again/,urbanintelluctuals,Politics,FALSE
,"NYC: PHYSICIAN and Wife Jump To Death…Leave Kids Behind Because They “Can’t Afford The Health Care” Only Hours After McCain, Murkowski, Collins and EVERY Democrat Voted To Keep Obamacare

Health Care. One sentence in a NYC couple’s suicide note tells the story of how so many Americans are feeling about health care these days. With premiums skyrocketing, it’s difficult to pay for healthcare even if you don’t have “medical issues” like this couple did. This is tragic and is symbolic of the desperation so many people are feeling right now.

A Manhattan couple committed suicide just a few hours after Senate Republicans tried to pass a bill that would repeal Obamacare.

But three members of their own party – including Sen. John McCain – voted against the bill and it failed to pass, keeping the Affordable Care Act in place for now.

The couple jumped out of a window of a New York City office building together in desperation over their inability to afford their health care: ‘We both have medical issues, we just can’t afford the health care.’

The incident happened early Friday morning on the corner of Madison Avenue and 33rd Street – just a block from the Empire State Building.

A 53-year-old chiropractor and his 50-year-old wife jumped out of a window of their recently-closed ninth-floor office in the 17-story building.

Their bodies were covered with white sheets once police arrived at the scene, shutting down the entire block to investigate.

The couple left behind suicide notes in a ziploc bag, that also included their IDs. Police have not released their names yet, but a photo obtained by the New York Post shows part of the letter, and it identifies the woman as Patricia. The note was titled ‘We had a wonderful life’. A law enforcement source who spoke with the Post said the woman’s note said: ‘Our kids are upstairs, please take care of them’.



The man left one behind too, which read: ‘We both have medical issues, we just can’t afford the health care.’

The building that the couple jumped from includes offices for law and advertising firms, therapists offices and commercial space.

No further information on the couple has been released. It’s unclear how many children they left behind.

Perry Kim, 49, a worker at Pure Green, a juice shop on the same block, said that he was outside just after 5:30am this morning when he heard an ‘ahhh’ noise and saw two people fall from the top of the building.

The man appeared to hit his head and the woman had suffered abdominal injuries. They landed face up to the sky.

Comments",https://web.archive.org/web/20171228180844/https://newsbreakshere.com/nyc-physician-wife-jump-deathleave-kids-behind-cant-afford-health-care-hours-mccain-murkowski-collins-every-democrat-voted#,newsbreakshere,Politics,FALSE
"['Avner Eliyahu Romm', 'Heather Cariou', 'Collette.Robert Yahoo.Com', 'Marv Sammons', 'Javo Santo', 'Dai Doyle', 'John Audie', 'Eric Nelson', 'Jose Gonzales', 'Muhammad Sohail Iftikhar']","A leaked Hillary Clinton email confirms that the Obama administration, with Hillary at the helm, orchestrated a civil war in Syria to benefit Israel.

The new Wikileaks release shows the then Secretary of State ordering a war in Syria in order to overthrow the government and oust President Assad, claiming it was the “best way to help Israel”.

Newobserveronline.com reports:

The document was one of many unclassified by the US Department of State under case number F-2014-20439, Doc No. C05794498, following the uproar over Clinton’s private email server kept at her house while she served as Secretary of State from 2009 to 2013.

Although the Wikileaks transcript dates the email as December 31, 2000, this is an error on their part, as the contents of the email (in particular the reference to May 2012 talks between Iran and the west over its nuclear program in Istanbul) show that the email was in fact sent on December 31, 2012.

The email makes it clear that it has been US policy from the very beginning to violently overthrow the Syrian government—and specifically to do this because it is in Israel’s interests.

“The best way to help Israel deal with Iran’s growing nuclear capability is to help the people of Syria overthrow the regime of Bashar Assad,” Clinton forthrightly starts off by saying.

Even though all US intelligence reports had long dismissed Iran’s “atom bomb” program as a hoax (a conclusion supported by the International Atomic Energy Agency), Clinton continues to use these lies to “justify” destroying Syria in the name of Israel.

She specifically links Iran’s mythical atom bomb program to Syria because, she says, Iran’s “atom bomb” program threatens Israel’s “monopoly” on nuclear weapons in the Middle East.

If Iran were to acquire a nuclear weapon, Clinton asserts, this would allow Syria (and other “adversaries of Israel” such as Saudi Arabia and Egypt) to “go nuclear as well,” all of which would threaten Israel’s interests.

Therefore, Clinton, says, Syria has to be destroyed.

Iran’s nuclear program and Syria’s civil war may seem unconnected, but they are. What Israeli military leaders really worry about — but cannot talk about — is losing their nuclear monopoly.

An Iranian nuclear weapons capability would not only end that nuclear monopoly but could also prompt other adversaries, like Saudi Arabia and Egypt, to go nuclear as well. The result would be a precarious nuclear balance in which Israel could not respond to provocations with conventional military strikes on Syria and Lebanon, as it can today.

If Iran were to reach the threshold of a nuclear weapons state, Tehran would find it much easier to call on its allies in Syria and Hezbollah to strike Israel, knowing that its nuclear weapons would serve as a deterrent to Israel responding against Iran itself.

It is, Clinton continues, the “strategic relationship between Iran and the regime of Bashar Assad in Syria” that makes it possible for Iran to undermine Israel’s security.

This would not come about through a “direct attack,” Clinton admits, because “in the thirty years of hostility between Iran and Israel” this has never occurred, but through its alleged “proxies.”

The end of the Assad regime would end this dangerous alliance. Israel’s leadership understands well why defeating Assad is now in its interests.

Bringing down Assad would not only be a massive boon to Israel’s security, it would also ease Israel’s understandable fear of losing its nuclear monopoly.

Then, Israel and the United States might be able to develop a common view of when the Iranian program is so dangerous that military action could be warranted.

Clinton goes on to asset that directly threatening Bashar Assad “and his family” with violence is the “right thing” to do:

In short, the White House can ease the tension that has developed with Israel over Iran by doing the right thing in Syria.

With his life and his family at risk, only the threat or use of force will change the Syrian dictator Bashar Assad’s mind.

The email proves—as if any more proof was needed—that the US government has been the main sponsor of the growth of terrorism in the Middle East, and all in order to “protect” Israel.

It is also a sobering thought to consider that the “refugee” crisis which currently threatens to destroy Europe, was directly sparked off by this US government action as well, insofar as there are any genuine refugees fleeing the civil war in Syria.

In addition, over 250,000 people have been killed in the Syrian conflict, which has spread to Iraq—all thanks to Clinton and the Obama administration backing the “rebels” and stoking the fires of war in Syria.

The real and disturbing possibility that a psychopath like Clinton—whose policy has inflicted death and misery upon millions of people—could become the next president of America is the most deeply shocking thought of all.

Clinton’s public assertion that, if elected president, she would “take the relationship with Israel to the next level,” would definitively mark her, and Israel, as the enemy of not just some Arab states in the Middle East, but of all peace-loving people on earth.",https://web.archive.org/web/20180225201049/http://yournewswire.com/clinton-email-we-must-destroy-syria-for-israel/,yournewswire,Politics,FALSE
['Beverly Miller'],"By AM Conservative Post author

Fareed Zakaria, CNN host of ‘Foreign Affairs,’ has in his private blog called for the merciless rape of white females by Islamic minority groups shortly after openly gloating over the rise in premature deaths of white males in his article in The Washington Post.

Zakaria’s blog post unapologetically calls to increase the death rate of white Middle America by systematically targeting Caucasian females.

“The white race is rightfully failing because it is a foolish, arrogant, and self-absorbed ethnicity that has racism infused into its very genes. While the sharp incline of the death rate of white males is a good start, the solution to the ‘white question’ will not be reached until there is a sharp decline in the population of white females as well. Much more needs to be done in this regard if this country is ever to advance from its ignorant backwardness towards being an actually inhabitable nation.

Thankfully, the Prophet Muhammad has given us a foolproof way to speed up the decline of a vanquished nation by treating their women as our sex slaves. They may try and fight the unstoppable tide, but their resistance will grow only weaker as the white race loses its ability to keep its head above water. We may yet see some final convulsions before white Middle America is decreased to a manageable number where it can be more easily controlled.”

The blog post was removed from Zakaria’s blog within a few hours, after it began to receive negative attention.

CNN officials have refused to take action against their employee.

“Every death of a white person brings tears of joy to my eyes,” Zakaria posted on his Twitter account shortly after having to remove his blog post, in what is believed to be a passive-aggressive response to his critics.

Photo Credit: World Economic Forum",https://web.archive.org/web/20160813171953/http://www.quickening-spirit.com/fareed-zakaria-calls-for-jihad-rape-of-white-women/,quickening-spirit,Politics,FALSE
,"UPDATE: Hillary Clinton Leaves The Country As Mueller Indictment Is AnnouncedAnyone else think its weird that Hillary Clinton hopped on a jet and flew to the Ukraine last night?On Friday night, Clinton was seen with her husband Bill hopping aboard an aircraft to Lviv at the Ronald Reagan Washington National Airport.This announcement comes after speculation and rumors that one of the indictments handed down by Robert Muellers grand jury were for her.With recent news breaking that Clinton paid a Russian agency for information on Donald Trump, it is unsurprising that Mueller would target Clinton, nor is it really shocking that she would high-tail it out of the country just in case she is one of the people he is coming after on Monday.The interesting thing about the Ukraine is that the country has no extradition agreement with the United States, meaning that she can not be forced to return if indeed she is slated to be arrested Monday.This seems the likeliest scenario, former FBI agent Andrea Hawley told Fox News Saturday. Its worth noting that Hillary Clinton had no scheduled trips to the Ukraine or any reason to go there.Spokespeople for the Clintons have so far refused comment according to Fox and other news organizations.Read More: UPDATE: Hillary Clinton Leaves The Country As Mueller Indictment Is Announced | Morning Herald My Thoughts:IF THEY'RE THERE...WE CAN'T TOUCH THEM... Someplace that doesn't have extradition policies with the US.THE LAWYERS FOR MANAFORT AND FLYNN...HAVE NOT BEEN NOTIFIED...FOR AS MUCH AS I'VE READ..SO FAR...TONIGHT..AND FLAKE'S LEAKED THAT IT'S 3 ON THE CLINTON SIDE.",https://www.usacarry.com/forums/politics-and-news/62789-update-hillary-clinton-leaves-country-mueller-indictment-announced.html,usacarry,Politics,FALSE
,"An NFL entertainment lawyer, who has worked for the corporation for more than 15 years, has been found dead in New York City hours after telling reporters that Super Bowl LII is “rigged.”

Dan Goodes was found dead in his hometown of New York City in what early reports described as an “gangland-style execution”, hours after blowing the whistle on the “rigged Super Bowl” backstage at a promotional event in Minneapolis.

Early reports claim the 49-year-old was found shot dead in a 2017 BMW 2 Series, along with one other man, believed to be a close friend.

Goodes, an entertainment lawyer who worked at the National Football League’s Park Avenue headquarters, had been representing the NFL in Minneapolis, working alongside Eagles and Patriots franchise staff on promoting Sunday’s Super Bowl featuring the two teams.

However Goodes went “off-script” in Minneapolis and was “physically removed” from the premises by security staff, but not before publicly condemning the NFL as “totally corrupt” and claiming the Super Bowl is “fixed.”





Telling reporters that he is a “football fan first and foremost, and a lawyer second”, Goodes said “Football in America in 2018 doesn’t need another rigged Super Bowl. We need a great match. Not another rigged result that doesn’t pass the sniff test.

“I like money as much as the next guy. But I like football more. I can’t stand by and allow rampant greed and cynicism to destroy the game I love. The little boy in me won’t allow it.

“Football in America won’t recover from this.”

Early reports stating Goodes had been shot dead in an “gangland-style execution” in New York City have also been scrubbed from the internet, but not before alert readers captured screenshots of the story.

According to Goodes, the NFL have organized a “rigged game” that will earn “maximum revenue” for the league, and hundreds of millions for broadcasters and advertisers, but will leave increasingly jaded Americans with a bad taste in their mouth.

“This is the biggest scam in sports history,” Goodes said in Minneapolis, according to reports. “The Super Bowl is already completely scripted out.”

“How do I know it’s scripted? I’ve read the damn thing.“

“You need to understand the NFL is a $35 billion shared revenue corporation. Outcomes can’t be left to chance. Total league revenues are shared equally by all franchises, so they don’t care who wins or loses. Let me be perfectly clear here. It doesn’t matter to the franchise owners. It doesn’t matter to the players. But it matters to the league. Outcomes have been fixed to maximize profits ever since my early days here.”

“The sad thing is that it’s legal. Can you believe that? It’s legal thanks to guys [entertainment laywers] like me.”

Explaining that the NFL is officially registered as “entertainment,” Goodes said “The NFL has more in common with WWE than you could possibly imagine.”

The NFL possesses an Anti-Trust Exemption to the law granted to it by President John F. Kennedy, which ultimately allows the NFL to classify itself as “entertainment” rather than sport, as well as incorporate itself as a single entity, instead of the 32 separate “franchises” they would want you to believe.

In a 2004 lawsuit, the NFL argued they are not a collection of 32 teams in competition with each other. They argued they are a single entity, providing “entertainment” in the marketplace, and as such they are not subject to Anti-Trust laws.

The only other “sport” that occupies this legal position is the WWE.

How are games rigged?

According to Goodes, the fat cat franchise owners and their pampered players do not care who wins, as long as they continue reaping the lucrative financial benefits provided by the system.

“Have you ever stopped to wonder how Vegas makes the point spread line and over under so close every week? There is not one game where the result totally blows away the point spread or the over under. It doesn’t happen. Are they that good? Hell, no they’re not. Even the best of the best cannot get it so close every single game. So how is it fixed?

“Refs manipulate who wins for the overall benefit of the NFL. The NFL splits its revenue between teams, so do the players care? I’m telling you now, they don’t care. What player would care if they get an extra $5 million when the salary cap goes up thanks to more revenues built on scripted outcomes?”

“The players have an awareness about it and the refs also make penalty calls in key situations to manipulate the score and outcomes.”

“How come zero players call out the refs? How come zero coaches call out the refs, despite the outrageous calls that change the results of games?”

“Everyone is on the same side, that’s why.”

“These NFL refs are part-time employees of the NFL. They sign the tightest contracts you will ever see in your life. They work for the league, period. They are bound by NFL mandated gag orders. They can’t open their mouth and say a single word to the media or their ass is toast.”

Why doesn’t anyone speak out?

According to Goodes, people do speak out. But nobody wants to hear.

“Remember the Harbaugh Bowl? Arthur Blank, the Atlanta Falcons owner, admitted the results were fixed.

“It is predetermined that these two teams would be here, I was my team was selected to be in the Super Bowl.”

“And the NFL admitted it themselves in court. “We are entertainment and we can manage outcomes as we see fit. We’re exempt.”

Super Bowl LII will be the 52nd Super Bowl and the 48th modern-era NFL championship game, contested between New England Patriots and Philadelphia Eagles at the US Bank Stadium in Minneapolis on Sunday.",https://web.archive.org/web/20180202231357/http://econewsmedia.org/2018/02/01/nfl-lawyer-claimed-super-bowl-rigged-found-dead/,econewsmedia,sports,FALSE
['Bob Flanagan'],"A Japanese whaling crew has fallen victim to a dramatic full on assault by a school of killer whales, killing no less than 16 crew members and injuring 12, has reported the Japanese Government this morning.

The crew of the MV Nisshin Maru (日新丸), Japan’s primary whaling vessel and the world’s only whaler factory ship, was forced to leave the deck temporarily as a gas leak was detected within the ship’s processing factory that resulted in the ship being temporarily disabled all while continuing to carry approximately 1,000 tons of oil.

The resulting panic lead members of the ship to jump off the boat before proper emergency procedures were taken and lifeboats had been set to sea. The swimming crew members were then ferociously attacked by a school of killer whales, that decimated a large number of the crew within moments. “It was horrific” claims Asuka Kumara, a mechanical engineer who witnessed the gruesome scene. “The water was red with blood, there were bodies everywhere” he recalls in tears.

Within 30 minutes of the incident, 16 crew members had disappeared into the ocean.

The incident occurred in the Southern Ocean Whale Sanctuary, near the South Eastern Coast of South Africa, a controversial area to be whaling as a recent international court ruling has ordered the country to ends its whale hunt in the Antarctic. The East Asian nation halted its annual Antarctic whaling mission after the U.N.’s International Court of Justice (ICJ) ruled last march the hunt violated an international moratorium on commercial whaling.

“It seems Japan just doesn’t give a damn about international law” explains environmental activist and spokesman for Greenpeace Canada, James Ben Shahali, based in Vancouver. “The waste of life is always a shame, but the whales are not to blame here, they were only doing what they are born to do: kill for food” he adds.

Japan has slaughtered over 6,000 whales since commercial whaling was made illegal by the International Whaling Commission (IWC) moratorium passed in 1986.",https://worldnewsdailyreport.com/japanese-whaling-crew-eaten-alive-by-killer-whales-16-dead/,worldnewsdailyreport,International News,FALSE
