Author,Text,Title,URL,Company,Category,Label
"['R. Hobbus J.D.', 'Joe Stacy']","DA NANG, Vt. – President Donald J. Trump said he has taken Vladimir Putin at his word that the Russian president did not tape a sign reading ‘kick me’ on his back during a meet and greet with world leaders at the Asia-Pacific Economic Cooperation summit this weekend, despite numerous statements and a plethora of photographic evidence proving otherwise.

‘He said he didn’t do it. He said he didn’t put the sign there. I asked him again. You can only ask so many times,” Trump told reporters aboard Air Force One as they flew from Da Nang to Hanoi, Vietnam, on Saturday. The president said he confronted Mr. Putin on three separate occasions during the summit, each time asking him about the ‘kick me’ sign. “Every time he sees me, he says, “I didn’t do that,” Trump said. “And I believe, I really believe, that when he tells me that, he means it.”

The sign, which appeared to written in blue marker and constructed using a sheet of paper and scotch tape, hung prominently from President Trump’s blazer for most of the APEC summit and was clearly visible during the president’s thirty-minute address to Pacific Rim leaders. “It gave me quite a chuckle to see it dangling there while he was rambling on about trade abuses,” a member of China’s delegation to APEC told the Global Times. “Of course, no one wanted to be the first to kick him,” the official said, adding, “But everyone knew [Putin] put it there.”

Everyone, it seems, except Donald Trump. Citing discrepancies in statements made by Russian and American officials regarding the timing of the sign’s placement, the president remained steadfast in his belief that Putin couldn’t have been the culprit. “I mean give me a break, I can’t stand there and argue with him,” he said. “I’d rather have him get out of Syria, to be honest with you. I’d rather have him, you know, work with him on the Ukraine than standing and arguing about a sign.”

President Trump has become increasingly frustrated in recent weeks as his inability to make good on his campaign promise of fostering a friendly relationship with Russia becomes strikingly clear. The president has admitted both privately and publicly that he believes Russia and the United States “have the potential to have a very, very good relationship.”",Trump: Putin Says He Did Not Tape 'Kick Me' Sign on Back at Asia Summit,http://realnewsrightnow.com/2017/11/trump-says-believes-putin-not-tape-kick-sign-back-asia-summit/,realnewsrightnow,International News,FALSE
"['R. Hobbus J.D.', 'Joe Stacy']","MOSCOW, Ru. – A spokesperson for the Kremlin has publicly rejected a previously undisclosed offer by the Trump administration to cede control of the U.S. territory of Puerto Rico in exchange for unfettered access to a cache of deleted emails belonging to former Secretary of State Hillary Rodham Clinton.

“Russia has no interest in acquiring new territories outside the boundaries of Eurasia,” Dmitry Peskov, spokesperson for Russian president Vladimir Putin, announced during an unscheduled press conference with the international media on Friday. “There is absolutely no scenario in which the Russian Federation would benefit from an annexation of Puerto Rico – or any island in the Caribbean for that matter,” Peskov added.

Russian officials say senior members of President Donald J. Trump’s national security team reached out to them less than an hour after Mr. Trump’s former campaign manager Paul Manafort was taken into federal custody on Monday. Manafort, who faces a slew of charges including money laundering and conspiracy against the United States, is the first person to be charged in the investigation into Russian meddling in the 2016 presidential election.

According to Mr. Putin’s spokesperson, the Kremlin immediately rejected the Trump administration’s initial request for more than 33,000 of Mrs. Clinton’s deleted emails in exchange for the hurricane-ravaged U.S. territory. “There was not even a moment’s hesitation,” Peskov told reporters, continuing, “An offer of this kind is no good for Russia; even a Chechen can see that.”

Nevertheless, the White House persisted. Official transcripts provided to The Guardian by Moscow show the Trump administration made two more attempts to seal the ill-fated deal with Russia. First, the president’s son-in-law, Jared Kushner, took a go at diplomacy Wednesday morning by offering to invest “vast sums of money” in Russia’s tourism industry. Shortly after Kushner was rejected, President Trump contacted Putin directly and told him the United States would allow Russia to place intermediate-range ballistic missiles in Puerto Rico. “I promise you, we will look the other way,” Mr. Trump was quoted as saying.

Following Friday’s impromptu press conference at the Kremlin, Russia’s ambassador to the United Nations filed a formal complaint against the United States and threatened to sever diplomatic ties unless the White House “ceases all efforts to dump its dirty laundry in Russia’s backyard.” Requests for comment by the White House Press Office were not returned.",Russia: 'No Interest' in Acquiring Puerto Rico Despite Pleas from Trump,http://realnewsrightnow.com/2017/11/russia-no-interest-acquiring-puerto-rico-despite-pleas-white-house/,realnewsrightnow,International News,FALSE
"['R. Hobbus J.D.', 'Joe Stacy']","OTTAWA, On. – Nearly one percent of the U.S. population has voluntarily defected to Canada since President Donald J. Trump assumed office on January 20, according to a treasure trove of declassified Canadian intelligence documents made public on Thursday.

The documents, which were obtained by the Toronto Sun through Ontario’s Freedom of Information and Protection of Privacy Act, show how the Canadian Security Intelligence Service – often working in conjunction with the Canada Border Services Agency – used a number of enticing incentives including the promise of free healthcare to lure an estimated three million U.S. citizens across the border.

“Our orders came directly from the Office of the Prime Minister,” a senior Canadian intelligence official with firsthand knowledge of the operation told the Toronto Sun. The official, who spoke on condition of anonymity because they were not authorized to speak to the press, described at least a dozen instances in which “high-profile” American defectors were offered a lifetime supply of maple syrup – a right afforded only to natural-born citizens – in exchange for information pertaining to U.S. economic and national security secrets.

When it comes to convincing their neighbors in the south to defect, Canadian intelligence officials have a wide range of options at their disposal. “When you get right down to it, Americans are a simple people,” Doug McKenzie, a former Canadian counterintelligence operative, told Real News Right Now. McKenzie, who serves as an adviser to the Security Intelligence Review Committee, said the vast majority of Americans who renounced their citizenship in the weeks and months following Mr. Trump’s inauguration were persuaded with offers as simple as a signed Wayne Gretzky jersey or the opportunity to take a selfie with Justin Trudeau.

However, selfies with the prime minister and unlimited jars of fresh maple syrup aren’t the only incentives motivating Americans to embrace a more progressive way of life across the border. When asked why he chose to give up a lucrative career in weapons development and uproot his family from their home in suburban Maryland before embarking on a ten-hour drive to Canada in the dead of night, Steve Hogan summed the decision up in one word: “Poutine.”",Report: Canadian Officials Offered American Defectors Free Healthcare,http://realnewsrightnow.com/2017/11/report-canadian-officials-offered-american-defectors-free-healthcare/,realnewsrightnow,International News,FALSE
"['R. Hobbus J.D.', 'Joe Stacy']","PYONGYANG, Dprk. – Frightening images of North Korea’s supreme leader Kim Jong-un grinning maniacally while a powerful mountain-based laser weapon obliterated an asteroid as it passed by earth at more than sixty-six thousand miles per hour surfaced online early Saturday, prompting U.S. and South Korean officials to call for increased sanctions against the authoritarian regime.

North Korea’s state-run news agency, KCNA, described Friday’s test as a “glorious victory,” saying the Hananim-ui Son, which translates to “Hand of God,” is capable of “vaporizing” the U.S.-led International Space Station in a single burst. South Korean intelligence officials say the laser weapon, which is believed to be housed near a military installation along the country’s mountainous border with China, poses a grave threat to stability in the region.

In a series of tweets fired off Saturday evening, U.S. President Donald J. Trump renewed a promise he’d made in early August, saying North Korea – which has since launched two ICBMs capable of striking Guam over Japan and has conducted its sixth nuclear test – will be met with “fire and fury” if it continues to make threats against the United States. “North Korea best quit while they’re ahead,” President Trump tweeted, later adding that his administration is exploring “many” military options.

North Korea’s latest display of increasingly advanced military might has left experts around the world in a state of disbelief. “No one knew they were capable of developing technology of this magnitude,” Nicolai Rehcenko, a former Russian cosmonaut and weapons developer, told Russia Today. Rehcenko, like countless others in the defense industry, said North Korea’s space weapons program is advancing significantly faster than anyone ever expected. “The fear now is that they will soon have the ability to target the moon,” Rehcenko said, adding that such a strike could trigger a mass extinction on earth.

Friday’s test of the Hananim-ui Son laser weapon, which NASA officials say was visible from space, comes as the United States struggles to formulate a viable response to North Korea’s previous weapons tests, including the recent below-ground detonation of a thermonuclear bomb. Speaking at Joint Base Andrews, an Air Force installation just outside of Washington, D.C., on Friday, President Donald Trump suggested a rapid military response to the North Korean threat could be in the works, saying, “We’ll see.”",North Korea Claims to Have Shot Down Asteroid with Laser Weapon,http://realnewsrightnow.com/2017/09/north-korea-claims-to-have-shot-down-asteroid-with-laser-weapon/,realnewsrightnow,International News,FALSE
"['R. Hobbus J.D.', 'Joe Stacy']","MARAWI, Ph. – Islamic State fighters are fleeing the Philippine city of Marawi at what U.S. intelligence officials are calling “an alarming rate” after rumors that the United States is preparing to deploy a battalion of transgender ‘super soldiers’ to quash the ISIS foothold in the besieged city began to circulate on pro-jihadist websites last month.

“The mood in Marawi right now is very somber,” reported Francis Perault of VICE News. Perault, who is embedded with the Philippines special forces as they battle the Islamic State, said many militants believe American transgender soldiers are the result of a genetically modified super soldier program initiated by former U.S. president Barack Obama.

“This idea that they somehow possess the strongest qualities of both sexes is simply incorrect,” said Major General Mitchell Landry, who oversaw the Pentagon’s super soldier program under Obama. Maj. Gen. Landry, who appeared on MSNBC Tuesday night to dispel claims that transgender Americans have been forcibly recruited into the program, said candidates are selected from group homes at a very young age. “These individuals have no concept of gender identity,” Landry charged, adding, “In any case, sex is completely irrelevant to their mission.”

Nonetheless, communications intercepted by U.S. intelligence and obtained by The Washington Post show the Islamic State believes transgender super soldiers are so deadly that even President Donald Trump doesn’t want anything to do with them. “These guys are absolutely terrified,” a senior U.S. intelligence official told The Post. “Much of what we’ve been able to intercept is stuff you’d expect to see in a science fiction movie.”

The Philippine military has been fighting to liberate Marawi City from Islamic extremists since early May when heavily armed ISIS militants stormed the city, killing more than twenty-one people. On Monday, the U.S. Department of Defense unveiled plans to provide air support in the form of targeted drone strikes. Hours later, ISIS commanders issued a warning to recruits saying they should expect to encounter American transgender soldiers who posses nearly twice the strength of a normal human being.",Report: Islamic State Fighters Terrified of Transgender 'Super Soldiers',http://realnewsrightnow.com/2017/08/report-islamic-state-fighters-terrified-of-facing-transgender-super-soldiers/,realnewsrightnow,International News,FALSE
,"While a crowd outside the club and outside his studio protested against him he was inside V75 nightclub with women screaming “take me hostage” and “piss on me” his performance was sold out!

The club was filled with 80% women – who were all there to support the controversial R&B artist.

Eventually, the club had to shut down early. People on social media called the police to the venue, after seeing how successful the event was. The trolls claimed that R Kelly had a “warrant” against him, and authorities ended up shutting down the party early.",R.Kelly’s Appearance Sold Out Last Night With Women Screaming “Piss On Me” It Got So Packed They Had To Shutdown,https://www.huzlers.com/r-kellys-appearance-sold-out-last-night-with-women-screaming-piss-on-me-it-got-so-packed-they-had-to-shutdown/,huzlers,Entertainment,FALSE
['Dewani Unhatched'],"Sales of automatic weapons and assault rifles have almost trebled overnight in some states, as Americans prepare themselves for an onslaught of disease, famine, and death.

Forecasters have predicted that the virus will 'only get worse' , and is following the same path as in Europe, which devastated parts of the continent.

However, residents of the US are not taking this 'attack' lying down.

""I will defend my family from germs, infection, and viruses, at any cost,"" screamed Randy Fuller, as he loaded his AR-3 assault weapon with a clip containing 30 rounds. Pointing the weapon skywards, he fired several rounds into the sky. ""Get some!"" he yelled. ""Come get some, asshole!""

Randy isn't the only one arming himself to fight the sickness and defend his kin. Mild-mannered housewife, Jean Shipton, is also preparing to fight back against nature.

""I bought myself a pistol, just a small one, though. I will use it if the disease attempts to enter my property. At the first sign of a sniffle, I will shoot.""

A makeshift militia formed in Providence, R.I., claims they will ""take no prisoners"" and ""shoot on sight"" if they have to.

Leader of the group, Raymond Gripe, told me, ""I hope the virus heeds this warning. As Americans, we have the right to bear arms and defend our property, our families and ourselves - be warned, any nasty bugs headed to Providence better be wearing a bulletproof vest and kevlar.""",Americans arm themselves as Coronavirus panic spreads,https://www.thespoof.com/spoof-news/us/147325/americans-arm-themselves-as-coronavirus-panic-spreads,thespoof,Politics,FALSE
['Monkey Woods'],"As the fatal Coronavirus continues to sweep all before it in its victory parade around the globe, political analysts are asking the all-important question in the lead-up to the 2020 presidential election:

""Has the virus met its match?""

They refer, of course, to Donald Trump.

Although the virus has been seen to 'take no prisoners' in its deadly campaign, killing more than 3,000 people all over the world, it's just possible that its relentless march might be halted when it bumps up against Trump.

The president is an extraordinary chararcter.

He lies, cheats and steals well; is a racist and a misogynist; is a formidable foe in a conflict; has respect for nobody; destroys reputations without moving an eyelash; makes friends into enemies; and is impervious to criticism. There is nothing to which he won't stoop.

The Coronavirus better watch out.

Trump said last night:

""I don't know much about viruses, but if it's a battle it wants, it should know who it's dealing with! If, on the other hand, it has an amicable solution in mind, I'm open to discussion, and I'm sure we can do a deal.""

America held its breath, as well it might.",President Trump v. Coronavirus: Has The Virus Met Its Match?,https://www.thespoof.com/spoof-news/us/147290/president-trump-v-coronavirus-has-the-virus-met-its-match,thespoof,Politics,FALSE
['Dewani Unhatched'],"A camp reported to be conducting the training of puppies, to enable them to carry out suicide bombing missions, has been raided by allied Special Forces.

The camp, located in Northern Afghanistan, is understood to have been wiped out, with dozens of puppies executed and their trainers captured. General Jake Hood, of the US Rangers claimed the mission was a ""success"".

""These beasts were being fitted with suicide collars, and trained to befriend allied troops. At a certain point, their collars would have detonated, causing untold carnage. We executed several poodles, a couple of dachshunds, and some cute terrier puppies, who were being brainwashed.""

No US or UK troops were hurt in the daring raid, and much intelligence was gathered.

A spokesman said, ""Basically, they were promising these dogs squeaky toys and tennis balls to join them. Many of the dogs were convinced that, on their deaths, they would be rewarded in dog heaven with the legs of 50 virgins, which they could dry hump.""

A report that several dogs were captured, and brought in for questioning, has raised eyebrows.

""I hope these dogs are not tortured to get information,"" said one man. ""If interrogators pretend to throw balls, then hide them behind their backs, and then say 'where's the ball? where's the ball?', then that really makes us as bad as them. Doesn't it?""",ISIS suicide dog training camp raided,https://www.thespoof.com/spoof-news/us/147256/isis-suicide-dog-training-camp-raided,thespoof,Politics,FALSE
['Fannin Fabriano'],"PANAMA CITY – The mayor of Panama City, has just informed the media that he plans to shut down the Panama Canal.

Mayor Alfredo Chorizo stressed that dozens of canal workers have expressed to him the safety concern that when a cruise ship travels through the canal, many of the passengers playfully throw M&Ms at the canal employees.

One canal worker, who would only give his initials, P.P., said that, last week, he saw a crew member on the cruise ship La Muchacha Del Las Aguascalientes actually throw a tuna casserole from one of the deck cabins.

He said that he tried to scoop it up and put it in a plastic bag to send off to get tested for the Coronaviurs, but before he could open the bag, two Chihuahuas and a woodchuck ate the entire casserole.

Mayor Chorizo has said that he will be asking El Presidente Trumpo to give his country a Panama Canal financial bailout like he did to his rich CEO corporate buddies on Wall Street.",Panama Plans To Shut Down The Panama Canal,https://www.thespoof.com/spoof-news/us/147320/panama-plans-to-shut-down-the-panama-canal,thespoof,Politics,FALSE
['Ralph E. Shaffer'],"The White House, Washington D. C. Television viewers in the nation's capital witnessed an inexplicable interruption during President Donald Trump's address to the people on the Coronavirus last night. A mysterious power outage for only a few seconds occurred shortly after the president gave his greeting to those watching. Suddenly, and to the amazement of the local audience, President Franklin Roosevelt appeared, sitting by his White House fireplace. His speech was short but carried great impact as he reassured his rapt listeners:

With a twinkle in his eyes, despite the seriousness of the situation, he intoned: ""The only thing we have to fear.... is Trump himself.""",Franklin Roosevelt on the Coronavirus,https://www.thespoof.com/spoof-news/us/147313/franklin-roosevelt-on-the-coronavirus,thespoof,Politics,FALSE
,"Despite reports clearly pointing out the absurdity of mistaking Corona beer with the Coronavirus, President Donald Trump has directed Mike Pence to seize all Corona beer nationwide, and incinerate it personally at his WH office.

""Yes,"" said Pence in a phone interview, ""The President realizes, of course, that the Coronavirus has nothing to do with Corona beer, but it is important to remember that this President is a stable genius and is operating on a totally different level of thinking.""

Pence was then asked if the WH had an adequate incineration facility to handle the volume of beer, estimated to be in millions of bottles and gallons of beer on the grounds of the White House.

""No, we will have to store the beer in a warehouse and bring it to the White House in secured limo convoys. It is important to realize that we are working hard to handle this crisis in a centralized manner, and that means doing EVERYTHING through the Vice President's office.""

But it appears that, as the beer awaits months to be incinerated, it will be housed at several warehouses close to Dulles and Reagan International airports, much as it would while going through normal distribution to stores across the country. Mr Pence was hard pressed how to explain the man hours needed to accomplish it could be justified when the country is in the middle of a terrible heal crisis and could really ""use a beer"".

""I think what the President has in mind, is the well-being of he American people. Many of his undereducated followers don't know the difference between Corona Beer and Covid-19. They hear it and think it is one and the same. So we feel that this small minority of Americans deserves special attention from this President during the pandemic.",Trump Orders Pence To Shutdown and Gather all Corona Beer to be Destroyed!,https://www.thespoof.com/spoof-news/us/146336/trump-orders-pence-to-shutdown-and-gather-all-corona-beer-to-be-destroyed,thespoof,Politics,FALSE
['Dr. Billingsgate'],"BILLINGSGATE POST: Last night, before a National audience, President Trump not only cancelled all passenger travel from Europe, he said that a plan to build a retractable dome over the continental USA is being considered.

President Trump: “Now that the Coronavirus has been considered a pandemic, steps to contain this Chinese Commie-pinko virus from reaching the United States are being considered at the highest levels of government, including imput from Roger Stone.

""Already, we have football stadiums with retractable roofs. AT&T Stadium, home of the Dallas Cowboys, is just one example. I have conferred with Jerry Jones to see if it is possible to build a similar one over the continental USA. He assured me that, if I can dream it, Bigly, we can build it Bigly.

""The cornerstone to this endeavor is that Trump Enterprises will be the sole contractor for this project. More will be said about this later.

""With ecology in mind, we envision a semi-permeable dome, composed of recycled plastic bottles and bags, that will allow for the transmigration of the atmosphere, including sunshine, while allowing for the exit and reentry of space vehicles. Germs, viruses, aliens and ICBM’s will be trapped outside the dome and denied entry using the Quasimodo Effect.

""Working together, using the full weight of my office, we can mitigate the spread of Coronavirus before it morphs into something even more perniciously Bigly.”

Slim: “I think we should call it The Bigly Trump Dome.”

Dirty: “Yo, Dude. Ecologically, this is a no-brainer that even Joe Biden should understand.”",President Trump Proposes Constructing Bigly Retractable Dome Over USA,https://www.thespoof.com/spoof-news/us/147309/president-trump-proposes-constructing-bigly-retractable-dome-over-usa,thespoof,Politics,FALSE
['Fannin Fabriano'],"WASHINGTON, D.C. – President Trump called in to a popular GOP radio show and said he wants everyone to stop panicking regarding the Coronavirus.

He stated that as long as you wash your hands, and you don’t grab a woman by the you-know-what, and you stay locked up in your bathroom 24/7 you should be perfectly fine.

When asked if he feared possibly contracting the COVID-19, he simply said that he was not worried about it in the least.

He grinned and noted that since he is so clever, so handsome, and he has a beautiful hairdo there is just no chance that he will get it.

The leader of the free world who hates being called “Old Orange Testes” declared that if and when any member of his immediate family such as Ivanka “The White House Barbie” Trump, or his second son Eric “Goofy” Trump gets the Coronavirus then, at that time, he will start getting serious about it.

IN CLOSING – Trump was asked if he is still playing golf. He responded by saying, “Oh hell yes, every friggin day. Look, your perfect president has to do something to keep his mind of this dreaded COVIDEO-17 thing.”",President Trump Divulges That He Will Not Be Too Concerned About the Coronavirus Unless a Trump Family Member Comes Down With It,https://www.thespoof.com/spoof-news/us/147306/president-trump-divulges-that-he-will-not-be-too-concerned-about-the-coronavirus-unless-a-trump-family-member-comes-down-with-it,thespoof,Politics,FALSE
,"The World Health Organization, WHO, has made an alarming discovery concerning COVID 19. It appears the virus can now change the appearance of infected people, so that they mutate into Donald Trump lookalikes. Not only do they become Donald Trump clones, they also possess the mannerisms and intelligence of Donald Trump.

“This is very disturbing,” lamented WHO scientist, Jerry Alarmed. “We have never seen anything like this in the history of virology. We are looking at something unprecedented. Just imagine if this spreads - the world's IQ will go down by 60 points or more.”

“I’m warning everyone to keep an eye on your I-phones, because these duplicates won’t hesitate to pick them up and start texting with them. Whatever you do, don’t mention the word 'golf' to them.”

As it turns out, the president of Brazil met with President Trump at the White House after he mutated from the virus, and from all aspects, the meeting went extremely well.

“The meeting between Balsonaro and I went extremely well,” stated Trump at a White House press conference. “He is such a handsome guy. He is a high-intelligence guy, really smart. His golf IQ was off the charts. I must admit, he is nearly as smart as I am. He is an expert on almost as many things that I am an expert on, and believe me, I’m an expert on everything. He told me not to worry about the coronavirus. He stated it is doing more good than bad. He hopes everyone gets the virus, because it will only help the world. I agree with him. Now that we don’t have to worry about COVID 21, or 20, or 25, or whatever it is, we can get back to having Wall Street go upward and away back into the bull market.”

Unfortunately for news organizations such as CNN, this hasn’t gone over well. As more people become infected with the virus, the more likely they will label CNN and comparable news sources as “fake news”.

As of press time, 50,000 mutated Donald Trumps joined him at Mar-a-Lago for a twitter spree and a golf outing.",Coronavirus Can Now Mutate Into Donald Trump Lookalike,https://www.thespoof.com/spoof-news/us/147402/coronavirus-can-now-mutate-into-donald-trump-lookalike,thespoof,Politics,FALSE
['Abel Rodriguez'],"WASHINGTON, D.C. – Trump recently met with his top adviser, Kellyanne Conway, and his daughter, Ivanka, and they have decided that it will probably be in the best interests of the country if the 2020 Presidential Election is cancelled.

POTUS stated that, since he is way ahead in the polls, it would really just be a waste of both his and the Democratic nominee’s money if the election was held.

Kellyanne pointed out that anyone who has a television can clearly see that at least 94% of the American people totally agree with the amazingly presidential way that DJT is running the country.

Ivanka chimed in, and said, “Yes, Kell, I totally agree with you, and furthermore, my daddy is not only the most perfect daddy in the entire world, he is also the most perfect president in the entire universe.”

“Thank you, sweetie,” Trump said, grinning from ear-to-ear, “It is easy to see that you got everything from me, and really nothing from your mama; except, of course, for your gender, your long hair, and your love of chicken enchiladas.”",Donald Trump Confesses That He Is Seriously Considering Cancelling The Upcoming Presidential Election,https://www.thespoof.com/spoof-news/us/147371/donald-trump-confesses-that-he-is-seriously-considering-cancelling-the-upcoming-presidential-election,thespoof,Politics,FALSE
['Abel Rodriguez'],"NEW YORK CITY – Former Vice-President Joe Biden spoke with Anderson Cooper of CNN, and told him who he is considering to join him on the Democratic ticket.

Biden said that it is no secret that he loves women. “I admire females for many reasons. For one thing,” he said “it is positively amazing how they can take a little bit of this and a little bit of that, and end up with a tremendous Thanskgiving dinner.”

He also stated that, in Russia for example, a woman can be out plowing on the tractor, have labor pains, go into the barn, have a baby, and, 45 minutes later, she is back on the tractor continuing to plow.”

When asked who his choices for VP were, he smiled, and said that he has narrowed his VP list down to three names: Michelle Obama, Oprah Winfrey, and Taylor Swift.

He said that Michelle is one of the seven smartest women in the entire United States. He grinned, and added, “Plus the gorgeous woman can do 400 push-ups in 3 or 4 minutes.”

Regarding Oprah, he said he’s never known anybody, male or female, who has given away as many cars as she has. He thought for a moment, and noted that the last figure he recalls off the top of his head was 2,904 automobiles.

“And then there’s that very pretty 'girl next door', Taylor Swift.” He started humming one of her hits, and got a huge smile on his face, and said, “And, not only is the little gal talented, she also has about 86 million twitter followers, and that roughly translates into about 71 million eligible voters. Hot diggity damn!” he shouted",Joe Biden Reveals The Women Who Are On His Short Vice-President List,https://www.thespoof.com/spoof-news/us/147374/joe-biden-reveals-the-women-who-are-on-his-short-vice-president-list,thespoof,Politics,FALSE
['Abel Rodriguez'],"WASHINGTON, D.C. – The director of National Financial Subsidy Payments has said that the government is ready to start handing out the $1,000 CD-19 subsidy payments to every adult in the USA.

Hank Weathermaker stressed that the money will, at first, be given out on a 'first come, first served' basis, and then, after six days or so, those who did not receive their government gift will have the money mailed to their home, apartment, or trailer.

Weathermaker was asked if the monetary gift will be in the form of a check. He replied, “No, the president and Ivanka decided that the generous gift will be in cash.”

He quickly pointed out that, this way, nobody will have to worry about going to the bank and having to show a driver's license or a Visa Card in order to cash their check.

One person who was standing in line was heard to say, “Alright! Now I don’t have to go into my savings to get money for my drinking problem, I mean habit, my drinking habit.”

Another individual remarked, “Thank goodness, I’ll now be able to pay off my gambling debt, and not have to worry about getting my legs broken by a member of the Goombalini family.""*

Mr. Weathermaker was asked if Republicans who are millionaires and billionaires are also going to be receiving the $1,000 in cash.

He grinned, and said, “That would be a 'yes'. Everyone will get the cash money - even Michael Bloomberg and Oprah Winfrey.”

A reporter with the Baltimore Implier-Journal asked, “Even Trump?” And he replied, “Yes, in fact Donald, Melania, Ivanka, and Kellyanne Conway were the first four U.S. citizens to get the $1,000 stimulus cash allotment.""

*The Salvatore Goombalini Crime Family, based in Brooklyn, New York, is one of the most notorious crime families in the nation.","People Are Already Lining Up Outside The White House To Get Their $1,000 Coronavirus Checks",https://www.thespoof.com/spoof-news/us/147408/people-are-already-lining-up-outside-the-white-house-to-get-their-1-000-coronavirus-checks,thespoof,Politics,FALSE
['Chrissy Benson'],"A proponent of positive thinking, United States President Donald Trump dismissed the wave of depression, anxiety, and other mental illness reportedly sweeping the nation as “fake blues.”

“As Abraham Lincoln said, most folks are about as happy as they make up their minds to be,” said Trump, encouraging Americans overwhelmed by hopelessness and despair to “fake it till they make it” – that is, to paste on a smile and adopt a cheerful demeanor until they actually feel cheerful. “I’m a big believer in faking it until you make it. Look at me – I faked it all the way to the presidency.”

Expressing doubt regarding the common perception that the number of Americans with anxiety and/or depression is skyrocketing like never before, Trump said, ""Once again, the liberal media is distorting reality. Those people aren’t actually unhappy. They’re just hoping that if they complain long enough, someone will give them a handout. Really what they need is some tough love.”

When it was pointed out, however, that Big Pharma continues to be one of the largest bankrollers of many conservative groups, including Trump’s own campaign, the president was quick to speak up in favor of pharmaceutical remedies for depression and other mood disorders. “Just because it’s fake blues doesn’t mean there’s not a pill for it. I hear Oxycontin has done wonders for people. I’d urge anyone to take medication - to support the economy, if nothing else.”","Trump Dismisses Depression Epidemic as ""Fake Blues""",https://www.thespoof.com/spoof-news/us/147341/trump-dismisses-depression-epidemic-as-fake-blues,thespoof,Politics,FALSE
['Abel Rodriguez'],"WASHINGTON, D.C. – Two of the White House maids have disclosed to a reporter with The Washington Globe Express that the huge mansion at 1600 Pennsylvania Avenue has run out of toilet paper.

The two White House maids, who did not want to give their names -

so I’ll simply refer to them as Gertrud Osterholm, 27, and Helga Gunnarlunt, 31 - are afraid that POTUS would have them deported back to Sweden if he found out that they talked to the media.

Miss Osterholm said that they told the president about the toilet paper situation ten days ago, and he said that he would have Eric, 36, go to Kroger and buy a case of Charmin.

Helga said that Eric, apparently, did not write it down, and everyone knows that “Goofy”, as first lady Melania calls him, simply is extremely forgetful.

Miss Gunnarlunt remarked, “Dat Eric fella, I hate ta be saying, but he does have da memory span of a baby gnat, he does.”

The two maids said that they are going to try and see if they can talk to the White House Barbie (Ivanka), and see if they have a little more luck with her.",The White House Has Run Out of Toilet Paper,https://www.thespoof.com/spoof-news/us/147332/the-white-house-has-run-out-of-toilet-paper,thespoof,Politics,FALSE
['Fannin Fabriano'],"BOSTON – The Massachusetts state legislature has just voted 91-9 to ban showing The Sean Hannity Show throughout the entire state.

The move came after Hannity made one of the most idiotic, asinine, dipshit comments of his entire 58-year life.

He actually had the GOP balls to say that the Coronavirius is simply a hoax that was made up by King Jong-Un to drive the American people batty.

But this is not the first time that “Old Scrotum Face” has come out with such ignorantly-ignorant remarks. Two years ago, Hannity said that the Village People, a 70s and 80s all-gay band were all related to Don “Rainbow” Lemon.

And just last year, he said that the explorer Christopher Columbus was really an old masculine-looking woman named Esmerlada Bertha Di Spaghetti, who dressed as a man.

The Washington Globe Express has learned that Hannity has called his BFF (Trump) at least 30 times in the last two days alone begging him to call the governor of Massachusetts and threaten to have him deported if he doesn’t lift the ban on his show.",The State of Massachusetts Has Just Banned The Sean Hannity Show,https://www.thespoof.com/spoof-news/us/147321/the-state-of-massachusetts-has-just-banned-the-sean-hannity-show,thespoof,Politics,FALSE
['Abel Rodriguez'],"DENVER – Governor John Hickenlooper of Colorado is very upset with President Trump, who mistakenly tweeted that traces of the Coronavirus had been found in the state’s supply of marijuana.

Hickenlooper suggested that POTUS needs to worry about that ex-nun out in Petaluma, California, who, allegedly, has compromising photos of him and her, that were taken on September 16, 2002, at a Motel 6.

The governor commented that he has personally checked out the states entire 17-ton stash of Durango Bango Marijuana, and it is 100% clear of any strain of the Coronavirus.

Hickenlooper took a bite out of his slice of triple pepperoni pizza, and told the assembled reporters that Trump needs to apologize to the fine, upstanding pot smokers of Colorado.

He added that Trump needs to do the right thing, and donate at least $10,000 to offset the stress that he put thousands of fine Colorado residents through.

One pot-smoking resident identified as Daffodil Tittlefitz, 21, said that, when she heard what the president had said, she got so upset that she ate a 20-piece bucket of KFC chicken all by herself.

Daffodil, who only stands 5 foot 2, and weights 103 pounds, confessed that she then went next door to a Taco Bell and ordered and ate six 7-Layer Burritos.

When Trump was made aware of Governor Hickenlooper’s comments, he replied ""Look, I have never heard of this Senator Heinekenlicker, Colorado, or marijuana.""",Colorado Denies That Traces of The Coronavirus Have Been Found In The State's Pot Supply,https://www.thespoof.com/spoof-news/us/147334/colorado-denies-that-traces-of-the-coronavirus-have-been-found-in-the-states-pot-supply,thespoof,Politics,FALSE
